file	div_title	div_id	page	score	primitive	actors	discipline	relations	places	play	text
huiz003verz03_01.xml	IV Het Dietsche bestanddeel der Bourgondische macht in de schatting van het Fransche		144	4	0	0	0	2	0	0	Pirenne, Hist. de Belgique II p. 425, Cartellieri 1121, vgl. Chastellain, III 257, V 269. De hertogen verstonden het Dietsch min of meer, zeg ik. Bij het eerste bezoek van Karel den Stoute als hertog aan Gent, waarbij hij de rumoerige burgers in het Vlaamsch toesprak, was hij niettemin vergezeld door den heer van Gruthuse ‘pour cause du pays et du langage’, Chastellain, V 266.
huiz003verz03_01.xml	IV Het Dietsche bestanddeel der Bourgondische macht in de schatting van het Fransche		148	4	0	0	0	2	0	0	Gent draagt een vloek met zich. ‘Ha Gand, mauvais Gand! ville bien ingrate et mescognoissant des biens de Dieu, ténébreuse et noire en un ancien naturel péché que tu as comme mantel, qui fusses resplandissant sans celuy, de toutes villes crestiennes la royne!’ Zoo weeklaagt Chastellain over het oproer van 1467, dat hij zoo meesterlijk geschilderd heeftChastellain, V p. 273.. En het is naar aanleiding van de Gentsche gebeurtenissen van 1477, dat Commines zijn lange beschouwing opzet, hoe God aan ieder volk of koninkrijk een stekel, een weerstand heeft gegeven, om het in nederigheid en vrees te houden: aan Frankrijk de Engelschen, aan Engeland de Schotten, aan Vlaanderen Gent. Want het is Gent, dat telkens weer het Vlaamsche land, tot straf voor zijn zonden, in het ongeluk stort. ‘Ik kan niet denken, peinst hij aanvankelijk, hoe God zoo lang die stad heeft kunnen bewaren, waarvan zooveel kwaad gekomen is, en die van zoo weinig nut is voor het land, waar zij gelegen is, en voor de publieke zaak van dat land, en nog veel minder voor den vorst.’ Maar vervolgens komt hij op de gedachte: het is tot Vlaanderen's kastijding. ‘En derhalve is die stad wel gelegen daar waar zij ligt, want het zijn van alle landen der christenheid die welke het meest zijn overgegeven aan alle geneuchten, waar de mensch naar haakt, en aan de grootste praal en verkwisting.’Commines, I p. 436. In 1458 was alles gereed om in Gent den dauphin tot een bezoek met zijn gastheer luisterrijk te ontvangen. Maar toen Lodewijk's gevolg de stad in haar feestdos zag, kregen zij argwaan, de moed ontzonk den dauphin en hij kwam niet, Chastellain, III 408-411.
huiz003verz03_01.xml	IV Het Dietsche bestanddeel der Bourgondische macht in de schatting van het Fransche		150	4	0	0	0	2	0	0	Chastellain, III p. 90-92, 321. Het is zeer te betreuren, dat de beschrijving van Dordrecht, die hij zegt in zijn kroniek gegeven te hebben, met het geheele verhaal van de gebeurtenissen in Holland van 1421 tot 1428 tot de verloren gedeelten behoort.
huiz003verz03_01.xml	IV Het Dietsche bestanddeel der Bourgondische macht in de schatting van het Fransche		153	4	0	0	0	2	0	0	Chastellain II p. 62, III 102, La Marche, I 135. Zelfs een Noord-Nederlander als Theodericus Pauli en iemand, die jarenlang te Utrecht woonde, als Thomas Basin, volgen dit spraakgebruik, Chron. de Belg. sous les ducs de Bourg. III 254, Basin, I p. 286, III 73. Molinet, II 273 legt Naarden ‘ès frontières de Frise et de Clèves’. Met Stavele kan toch haast niet Staveren zijn bedoeld. Eer zal het hier een verkeerde lezing of een quasi-verbetering van Swolle zijn.
huiz003verz03_01.xml	IV Het Dietsche bestanddeel der Bourgondische macht in de schatting van het Fransche		153	4	0	0	0	2	0	0	Hoe hij de Friezen beschouwt, blijkt het best uit zijn verhaal van het ongeval, dat den Frieschen afgezanten in 1456 in den Haag overkwam, waar zij onder vrijgeleide voor den hertog verschenen warenChastellain, III p. 103-107.. Op een laten avond vermaakten de Friesche heeren ‘qui sont grosses gens et lourds et peu appris de dangereuses conditions de gens de court et de nobles hommes’, zich in hun logies met rumoermaken. Zij zaten elkaar onder gelach en geschreeuw achterna en klosten daarbij met hun houten trippen, of klompen (patins), over den planken vloer van de bovenkamer, waar zij hun nachtverblijf hadden; kortom zij deden, alsof zij thuis waren, ‘et avoient peut-estre bu trop de vin’. Dit verdroot hun, die daaronder logeerden, een viertal edelen van het Bourgondische hof. Zij riepen naar boven ‘contre ceux d'en haut en fellement les maudissant et tensans contre eux en françois’. De Friezen ‘qui n'entendoient françois ne que bestes brutes’ riepen terug in het Friesch en nog harder, en in zalige onwetendheid van de bedoeling der anderen bleven zij spotten en lachen, totdat dezen het geduld verloren en de trap op stoven. De bastaard van Viéville beukte geweldig op de deur, de Friezen, aan geen kwaad denkende, openden. Sommigen waren in het hemd, anderen in hun wambuis. De bastaard hervatte zijn driftige vertoogen, maar de Friezen, die niets begrepen, ‘en leur patois lui respondirent ruralement selon ce qu'ils estoient gens’. Waarop de bastaard zijn zwaard trok, en er één een hand afhieuw. Het was misschien niet juist ridderlijk, maar dan moesten de Friezen maar beter weten. Het rumoer steeg nu ten top en bereikte den hertog, die, uiterst vertoornd over de schending van zijn vrijgeleide en daarmede van zijn eer, waarschijnlijk ook beducht, dat dit geval zijn diplomatieke berekeningen ten opzichte van Friesland leelijk kon verstoren, terstond gelastte, den bastaard te doen hangen. Slechts het feit, dat er nog eenige uren van den nacht restten, voorkwam de uitvoering van het vonnis, en dan nog alleen, nadat de hertogin, de graaf van Charolais en de voornaamste edelen vergeefs hadden gesmeekt, door een voetval van Philips' schoondochter, wie hij een bijzondere genegenheid toedroeg. Men spaarde geen verontschuldiging noch vergoeding, om de Friezen tevreden te stellen; de verminkte kreeg een jaargeld. En dus vertrokken de Friezen wel vergenoegd, en leerden door dit ongeval den hertog kennen als een rechtvaardig en geducht vorst, ‘et en leur rude patois le recommandèrent beaucoup’.
huiz003verz03_01.xml	Klank die wegsterftDe Gids, 92e jaargang, no. 1, Januari 1928, p. 117-123. P.N. van Kampen & Zoon, Amsterdam.		588	4	0	0	0	1	1	0	Ook van het eilandenrijk, waaraan de geschiedenis van drie eeuwen Nederland hecht verbonden heeft, trok de nevel van onbegrip weg. Zijn taal- en letterkunde, zijn oude en hedendaagsche bouwkunst, zijn weefkunst, zijn theater, zijn recht en zijn gansche volksbeschaving, zij werden een voor een het onderwerp van ijverig onderzoek en eerbiedige bewondering. Wie thans een nieuwgeopende galerij van het Koloniaal Instituut betreedt, - daar sterker gegrepen wellicht, in onzen met kunst verzadigden tijd, dan door menig schilderijenmuseum -, voelt een levendige dankbaarheid, dat het hem gegeven is, dit alles niet met blinde oogen voorbij te loopen, gelijk hij tachtig jaar geleden zou hebben gedaan.
huiz003verz03_01.xml	Klank die wegsterftDe Gids, 92e jaargang, no. 1, Januari 1928, p. 117-123. P.N. van Kampen & Zoon, Amsterdam.		589	4	0	0	0	1	1	0	Een oordeel over beide werken ligt volstrekt buiten mijn bevoegdheid. Een zaakkundige bespreking van De Toonkunst van Bali is in De Gids te wachten. Mr J. Kunst was, ook vóór hij zich wijdde aan de Indonesische muziek, in Nederland geen onbekende. De wetenschappelijke rijping van den jongen ontdekker van Terschelling's levend volkslied, zijn vereeniging van strenge zakelijkheid, exacte kennis, ruime belezenheid met een blik voor de groote problemen, een warmen zin van bewondering en een gave van heldere uitdrukking, zij springen in het oog ook voor wie zijn betoog niet volgen kan. De Duitsche musicoloog Curt Sachs prijst het werk van Kunst als een der belangrijkste verrijkingen der vergelijkende muziekwetenschap, en acht het tegen de strengste kritiek bestand. Hij noemt het centrale vraagstuk van het geheele onderzoek, de herkomst der Indonesische toonschalen, ‘eine Frage die über alles Kleinfachliche hinaus an die letzten Geheimnisse der Kulturgeschichte rührt’Bulletin de la société Union musicologique VI. 2. 158..
huiz003verz03_01.xml	Klank die wegsterftDe Gids, 92e jaargang, no. 1, Januari 1928, p. 117-123. P.N. van Kampen & Zoon, Amsterdam.		592	4	0	0	0	1	1	0	Hier is dat fijne, samengestelde wonderwerk van een muziek, die naar het oordeel der best bevoegden aesthetisch even veel waarde heeft als die van het Westen, te beschrijven, eer het wellicht onherroepelijk te loor gaat. Wat zal men getuigenissen omtrent die hooge waarde opsommen? Ziehier één enkele, van een Fransche teekenares, Gabrielle Ferrand: ‘Les musiciens ne suivent pas un rythme, ils “sont” ce rythme même et l'on a le sentiment de se trouver devant l'absolue maîtrise d'une collectivité réalisant une splendide perfection d'art’. Zegt het niet genoeg, dat iemand, die, als schrijver dezes, Indië nooit zag en muzikaal volslagen ongeschoold is, toch over dit belang durft schrijven, zonder de geringste vrees van zich te blameeren?
huiz003verz03_01.xml	Kortzichtige monumentenzorg De abdij van MiddelburgNieuwe Rotterdamsche Courant, Donderdag 3 Maart 1938, Avondblad C, p. 1.		587	4	0	0	0	2	0	0	Och lieve menschen in Den Haag, weest toch wijzer! Slaat geen schennende handen aan iets wat ge niet herstellen kunt: een sfeer, een stemming. Ze worden in ons kleine dicht bebouwde land bij den dag zeldzamer, die plekken, waar iedereen, als hij maar een kwartier heeft uit te sparen van arbeid en zorgen, de wanklanken van het hedendaagsch bestaan een oogenblik kan vergeten in de overgave aan een zuiver en eenvoudig schoon. Hier valt zulk een plek te behouden. Behoudt haar.
huiz003verz03_01.xml	Leiden's ontzetToespraak op den Gedenkdag van Leiden's ontzet, op 3 October 1942 in het gijzelaarskamp te St. Michielsgestel gehouden. De Gids, 109e jaargang, no. 10, October 1946, p. 6-15. P.N. van Kampen & Zoon N.V., Amsterdam.		50	4	0	0	0	0	2	0	Leiden's ontzetToespraak op den Gedenkdag van Leiden's ontzet, op 3 October 1942 in het gijzelaarskamp te St. Michielsgestel gehouden. De Gids, 109e jaargang, no. 10, October 1946, p. 6-15. P.N. van Kampen & Zoon N.V., Amsterdam.
huiz003verz03_01.xml	Leiden's ontzetToespraak op den Gedenkdag van Leiden's ontzet, op 3 October 1942 in het gijzelaarskamp te St. Michielsgestel gehouden. De Gids, 109e jaargang, no. 10, October 1946, p. 6-15. P.N. van Kampen & Zoon N.V., Amsterdam.		50	4	0	0	0	0	2	0	Kampbroeders allen te zamen en in het bijzonder diegenen onder U, die u door hechtere banden aan Leiden verbonden voelt dan de Nederlander in het algemeen, hetzij doordat ge er geboren en opgevoed werd, of er een tijd lang gewoond hebt, of er hebt gestudeerd, of er hebt mogen werken of doceeren aan de Universiteit, kortom, die ik voor deze gelegenheid mag samenvatten in de benaming Leidenaren.
huiz003verz03_01.xml	Leiden's ontzetToespraak op den Gedenkdag van Leiden's ontzet, op 3 October 1942 in het gijzelaarskamp te St. Michielsgestel gehouden. De Gids, 109e jaargang, no. 10, October 1946, p. 6-15. P.N. van Kampen & Zoon N.V., Amsterdam.		50	4	0	0	0	2	0	0	Nog onlangs heeft onze lotgenoot Geyl, die in ons midden is, op zijn klare en overtuigende wijze ons doen verstaan, hoe er bij het aanbreken van het laatste kwart der zestiende eeuw zelfs nog geen duidelijke onderscheiding bestond tusschen Noordelijke en Zuidelijke Nederlanden, hoe in de voorstelling der Nederlanders, die toen leefden, de scheidingslijn veeleer neigde te zullen loopen tusschen West en Oost, al naar de gewesten van het erfdeel van Bourgondië in taal en zeden meer of minder verwant waren aan de Kernlanden van het Duitsche Rijk.
huiz003verz03_01.xml	Leiden's ontzetToespraak op den Gedenkdag van Leiden's ontzet, op 3 October 1942 in het gijzelaarskamp te St. Michielsgestel gehouden. De Gids, 109e jaargang, no. 10, October 1946, p. 6-15. P.N. van Kampen & Zoon N.V., Amsterdam.		51	4	0	0	0	1	1	0	Het Leiden van 1574 vertoont in hoofdzaak nog het laat Middeleeuwsche type: rechte muren, hier en daar nog extra geschraagd door de talrijke halfronde muurtorens. Heerengracht en Oude Singel zijn dan nog vestinggracht.
huiz003verz03_01.xml	Leiden's ontzetToespraak op den Gedenkdag van Leiden's ontzet, op 3 October 1942 in het gijzelaarskamp te St. Michielsgestel gehouden. De Gids, 109e jaargang, no. 10, October 1946, p. 6-15. P.N. van Kampen & Zoon N.V., Amsterdam.		55	4	0	0	0	2	0	0	Iedereen weet, dat de geest in de stad zelf alles behalve één van vastbesloten verzet tot het uiterste is geweest. Men heeft ons in de afgeloopen jaren op 3 October herinnerd aan de benaming glippers, en daaraan wel onaangename associaties verbonden. Men stelt zich dan, geloof ik, voor, dat dit burgers waren, die 's nachts heimelijk over den muur glipten en naar den vijand overliepen. Daartoe nu bestond niet eens aanleiding, want zoo dicht lag de vijand niet rondom de stad. Glippers noemde men reeds sedert 1572 de lieden of families, die wegens hun trouw aan koning en kerk uit de kettersche en rebelleerende steden waren uitgeweken, zooals de Matenesse's en De Ruyters. Er is geen reden, hier van landverraad te spreken. Wel wordt de eer van hen, die bij zoo ernstigen tegenstand in eigen kring ongeschokt de zaak van den Prins bleven voorstaan, er des te grooter om. Wij kennen allen de namen van hen, aan wier moed en bekwaamheid het volhouden tot het laatst bovenal te danken is geweest. Wien moet men eerder noemen: Jan van Hout, den secretaris der stad, of den Heer van Noordwijk, Jan van der Does, edelman en humanist, man van raad en van daad, weldra eerste curator van de Universiteit? Fruin maant ons, naast hen vooral niet te vergeten Mr Dirk van Bronkhorst, die feitelijk de plaats van den gouverneur bekleedde en als vertegenwoordiger van den Prins aan het hoofd der stad stond, doch nog vóór het ontzet is gestorven.
huiz003verz03_01.xml	Leiden's ontzetToespraak op den Gedenkdag van Leiden's ontzet, op 3 October 1942 in het gijzelaarskamp te St. Michielsgestel gehouden. De Gids, 109e jaargang, no. 10, October 1946, p. 6-15. P.N. van Kampen & Zoon N.V., Amsterdam.		56	4	0	0	0	2	0	0	Alleen het onvergelijkelijk gezag van den Prins, louter berustend op vertrouwen en aanhankelijkheid, heeft dit werk van staatsbeleid en strategie, van alles wagen en durven, tot stand kunnen brengen. De onderneming bood alleen dan eenige kans op slagen, wanneer zij buitengewoon radicaal werd uitgevoerd. Eenige kans, meer niet. Men moest beginnen met heel Schieland en Delfland onder water te zetten, en dan nog bleef het twijfelachtig, of het Maaswater het iets hooger gelegen Rijnland bereiken, althans genoegzaam overstroomen zou. De Resolutie werd genomen op 30 Juli, van de beraadslagingen zijn geen bijzonderheden bekend; naast den Prins moet vooral Paulus Buys de drijvende kracht zijn geweest. De onkosten zouden door het geheele land worden gedragen. Heel kort daarop werd de Prins ernstig ziek en lag te Rotterdam in gevaar gedurende de heele maand Augustus. De dijken van IJsel en Maas waren inmiddels doorgegraven, de sluizen van Schieland opengezet. De groote vraag was, of het water hoog genoeg over de landscheiding tusschen Rijnland en Schieland zou heenkomen, een lage dijk, die maar op één plaats doortocht bood ten behoeve van de zoogenaamde ordinaire vaart, tusschen Haarlem en Gouda, van oudsher de eenige toegelaten waterweg, die van Alphen door de Gouwsluis liep.
